Num	Epoch	a		    e		    i		     w		     Node		  M		     Name
--	-----	----------	----------	---------	---------	---------	-----------	-----------------
12384	56800	2.7829108	0.0502662	3.3863500	358.9659300	306.0794400	227.5029981	2000 CX27
12385	56800	2.7837651	0.0354634	3.6702600	230.7503200	215.9347000	246.5502858	Rayhe
12386	56800	2.7838521	0.1515708	8.3485700	10.4597600	245.6705400	13.8535149	1999 CQ75
12387	56800	2.7839078	0.0584650	6.4577000	149.8278900	164.8812200	22.0839304	1999 JX63
12388	56800	2.7840184	0.1440519	14.6871900	350.5139000	74.8699100	277.8288125	Marani
12389	56800	2.7841955	0.1668106	8.3966200	71.2440100	224.6048600	6.4112104	2000 OB39
12390	56800	2.7842913	0.1418196	13.7760400	97.7335200	167.5566300	85.6701404	2000 SF7
12391	56800	2.7843001	0.0997425	4.9843400	305.0191000	106.9849500	88.9618856	1998 QU103
12392	56800	2.7844953	0.1683464	7.6819900	223.7221100	302.9973400	226.7102688	2000 WF71
12393	56800	2.7847284	0.1705318	9.8849100	256.4621400	98.7763500	57.1433970	Scottsandford
12394	56800	2.7849273	0.0801049	1.7763800	247.9127800	96.2210600	55.9168827	Hermannbondi
12395	56800	2.7852114	0.0869320	3.3434300	118.4742600	251.9028900	140.4449248	Jiahegu
12396	56800	2.7855122	0.1601200	6.5999700	252.1725700	287.4765900	173.1643939	2000 SU298
12397	56800	2.7867261	0.1980111	9.7637900	205.6220700	181.9340700	254.0940778	1995 ME1
12398	56800	2.7870347	0.0266488	2.4276400	250.9929600	12.4881000	138.4891649	Serra
12399	56800	2.7880793	0.0546657	3.6219800	199.3506000	222.1774300	131.7486869	6059 P-L
12400	56800	2.7886506	0.1951615	6.1944300	158.1162300	290.2528500	175.3081526	1989 AJ
12401	56800	2.7886880	0.1393473	3.8839400	321.4924800	236.5508500	174.3914609	1998 HQ24
12402	56800	2.7896697	0.1758080	8.6824200	37.4933400	338.2711600	292.2978160	1991 PE10
12403	56800	2.7897131	0.1451067	4.9948800	241.8787200	44.6040000	303.9462180	2000 GO55
12404	56800	2.7901917	0.0310998	2.6974200	335.5805900	175.0253000	229.2126613	1999 NQ9
12405	56800	2.7902920	0.2198327	8.8836500	336.7116000	188.1724800	303.4087111	1999 UU50
12406	56800	2.7910514	0.0885208	12.7376400	236.7006600	6.0973300	236.6035097	1998 RD50
12407	56800	2.7910876	0.0568512	8.9027200	248.2697900	190.3681900	353.7385612	1990 WZ
12408	56800	2.7918285	0.1817868	10.3823700	59.4443200	120.4375500	323.9672229	2000 AH163
12409	56800	2.7920065	0.2378781	7.2989500	37.0348900	347.5612000	220.7670190	Vladishukhov
12410	56800	2.7928459	0.1790649	6.8157800	204.8528500	267.0908300	39.8034726	Kimura
12411	56800	2.7935433	0.2436434	6.1782400	80.9673600	272.6351900	318.3713688	Fransaris
12412	56800	2.7936368	0.0198412	4.9673500	349.0920800	257.4268000	70.6439266	1999 LY16
12413	56800	2.7939099	0.1038410	6.4440700	325.6212600	295.8346500	37.3676821	Inokuchihiroo
12414	56800	2.7947179	0.1837259	8.0628200	276.6382500	206.8483200	192.9745472	1998 DZ23
12415	56800	2.7947546	0.1445281	16.6963900	150.0286600	228.5368200	50.9032404	1998 MY9
12416	56800	2.7950092	0.0597102	6.3187100	199.2205300	71.5358100	336.7358063	Karenlamb
12417	56800	2.7951267	0.0976622	8.1540200	318.0177300	287.2880300	296.2306988	2000 CE48
12418	56800	2.7952374	0.1930792	17.3548800	155.7654000	148.1397600	345.2995151	2000 NC29
12419	56800	2.7955547	0.2164397	8.1897800	313.3258600	92.6027800	58.5946678	1999 XU77
12420	56800	2.7957614	0.0367712	12.0708400	347.6890800	354.0848600	159.3272261	Isabelgodin
12421	56800	2.7960985	0.1577484	7.0156400	337.1711500	247.9403200	352.7954375	2000 FS49
12422	56800	2.7967185	0.2325641	6.7604600	43.0753700	305.4970900	52.3919851	1999 QB2
12423	56800	2.7971313	0.1689975	8.9254800	36.3618100	104.3449400	70.0540766	2000 GD122
12424	56800	2.7977216	0.1516180	14.3815500	130.9743800	304.4071100	196.5606413	2001 PH
12425	56800	2.7977776	0.1505476	1.8700100	180.7398400	125.9899600	207.9953479	6577 P-L
12426	56800	2.7979416	0.2101116	9.5722300	194.2936000	103.7783800	257.0380162	2001 LT3
12427	56800	2.7999788	0.1996981	7.5537900	103.8459300	169.6063900	334.1733706	2000 GE134
12428	56800	2.8001362	0.1196834	4.0196400	148.2088900	154.3068300	294.6193458	1999 BH10
12429	56800	2.8002583	0.2572265	16.8306800	14.1599500	6.1533800	266.6335750	2001 SD316
12430	56800	2.8016184	0.0822459	6.9078500	293.3618500	143.1290900	103.0913198	Turing
12431	56800	2.8028071	0.1554439	3.3062000	333.3107200	4.1563300	89.0769098	Ivarsson
12432	56800	2.8044144	0.1343507	8.2420200	151.4984300	288.2545300	247.3762154	2000 OX42
12433	56800	2.8056823	0.0625311	8.3093800	172.2191700	35.6248900	179.8774413	1995 UE8
12434	56800	2.8063297	0.1046299	4.7711600	130.9792600	199.7479000	244.5612779	1978 UV7
12435	56800	2.8063892	0.2331056	6.9727000	21.6049000	333.2144800	336.7875897	2000 QH123
12436	56800	2.8068342	0.1878640	4.7271400	315.9260500	118.2794200	64.0075979	1994 YA1
12437	56800	2.8072692	0.2771652	7.7980500	113.3270300	196.8935200	132.5094269	Edvardsson
12438	56800	2.8084451	0.1828613	11.1721600	316.3999000	45.7797200	97.1581165	1994 VR
12439	56800	2.8097769	0.0874397	2.3046500	145.3725400	261.4418100	311.9405531	1993 FU25
12440	56800	2.8108250	0.1138754	2.9394000	302.2927100	16.5869700	248.1377904	2000 GC30
12441	56800	2.8137478	0.0606258	0.9636600	328.5207400	338.5281400	14.8987553	Kiek
12442	56800	2.8145240	0.1108558	4.6701300	315.1080300	44.4994600	282.7831118	1996 UF4
12443	56800	2.8146338	0.1671806	7.8566400	122.4968100	271.9519100	46.9648065	1999 VY2
12444	56800	2.8171767	0.0854868	9.7128300	3.6224900	155.4397200	141.5118694	Patrickgeer
12445	56800	2.8179711	0.0599336	5.6692800	350.0502600	103.9661800	25.7112653	Shinsukeabe
12446	56800	2.8307757	0.0691923	2.3266300	185.3881400	185.5356600	119.8619419	Mommert
12447	56800	2.8325003	0.0282034	1.0834700	214.9065700	303.2795300	146.8381957	1991 UA2
12448	56800	2.8353418	0.0516212	2.8088700	288.5405700	141.4592600	50.2963140	1998 SU124
12449	56800	2.8355097	0.0940311	15.6012700	80.7128200	54.4777200	228.9937299	2000 UZ47
12450	56800	2.8384931	0.1499514	8.1598800	109.8927800	236.8192100	238.3234852	2000 HL66
12451	56800	2.8389690	0.0211766	2.4448900	229.9096700	34.4606700	293.3353103	2000 GL74
12452	56800	2.8397794	0.0389601	1.1278300	159.7137200	323.0059100	307.5793726	1999 XL44
12453	56800	2.8402713	0.1847476	14.1326900	334.4738700	222.0603400	197.6003450	1999 TD220
12454	56800	2.8403521	0.1119658	4.9099900	328.1081500	8.3275400	119.9524117	1999 XS171
12455	56800	2.8404345	0.1451417	3.1315700	2.4392300	53.4862100	10.3322049	Nikolova
12456	56800	2.8411985	0.0942746	13.6411100	346.6195000	332.3414100	180.3178239	2000 DH24
12457	56800	2.8421531	0.2074171	17.7024200	347.7832600	56.4679600	330.7632449	1990 UH4
12458	56800	2.8429760	0.1611632	20.7563200	51.8512700	138.0218300	178.7794537	1998 MN4
12459	56800	2.8429813	0.0712129	2.3605900	176.0536400	158.0142000	228.5392587	1997 VU6
12460	56800	2.8434705	0.0888527	1.8497200	177.1215700	178.0099500	222.8413065	1992 WW5
12461	56800	2.8437500	0.0184292	1.2121600	7.7682400	278.3783200	359.4865859	1998 BY24
12462	56800	2.8446018	0.1609412	1.2726200	296.5994200	211.9413000	102.3083542	1997 WT44
12463	56800	2.8446100	0.1721223	8.4327000	274.2511100	280.9804900	207.7156426	2000 WY100
12464	56800	2.8449975	0.0826419	16.2216500	155.6234700	57.8939600	352.3371062	Johconnell
12465	56800	2.8454625	0.0079448	15.5968900	306.6758500	52.3188900	313.4178418	2000 SR358
12466	56800	2.8466999	0.1313219	5.3589900	115.5009000	282.6847200	149.3176242	Kroemer
12467	56800	2.8488763	0.1551162	16.5001400	24.1927200	44.9923500	299.1711257	2000 QD130
12468	56800	2.8498608	0.1017563	13.9643300	9.1514400	233.8690000	202.7489548	2001 FA135
12469	56800	2.8503068	0.1396660	14.3563500	150.2847000	241.6801800	3.8232618	2000 AO148
12470	56800	2.8504942	0.0703566	2.4538900	172.8051600	152.8818200	68.2980264	1999 TJ154
12471	56800	2.8506381	0.0712815	7.0977100	102.8101900	40.1999700	22.8605690	3130 T-2
12472	56800	2.8507969	0.0718533	13.0239100	295.3004800	183.7798800	36.8836681	1998 XM79
12473	56800	2.8513365	0.1042093	15.6445600	94.1567400	137.9482400	307.5874984	2000 CB4
12474	56800	2.8517680	0.1177019	12.7167300	339.9544300	159.2683700	206.4967121	2000 SJ221
12475	56800	2.8529775	0.0577694	2.6001800	273.2631600	103.2944200	60.1216596	1998 QD38
12476	56800	2.8530949	0.0858227	4.0853000	28.2490700	358.4164500	149.9573533	2000 GJ114
12477	56800	2.8544217	0.0776663	12.5692400	169.0734400	251.0254500	265.8541422	2000 SJ20
12478	56800	2.8545497	0.0842251	2.2350700	343.8565800	34.3103000	357.4683460	1999 RA87
12479	56800	2.8549814	0.0222109	3.0399100	232.2757700	68.8823700	258.8094621	Kirkkoehler
12480	56800	2.8552992	0.1396318	14.5485200	313.4340000	343.0707100	266.4686967	1999 CR31
12481	56800	2.8560482	0.0228841	2.0991100	85.0305000	169.7041200	351.9552311	1999 FS28
12482	56800	2.8565738	0.1170764	6.5182100	222.7544500	278.0505400	172.3466075	2000 QX121
12483	56800	2.8580150	0.0690955	2.6611900	315.3109000	60.4502700	356.0839167	1999 RM85
12484	56800	2.8580548	0.1649013	14.1789900	111.4383200	211.0420200	274.0063579	2001 QJ30
12485	56800	2.8585054	0.1004703	14.2279500	280.6099100	214.8655900	203.4201183	2000 SM170
12486	56800	2.8593662	0.1389391	14.5564000	329.8987300	332.9950200	215.9066243	2000 DX115
12487	56800	2.8602831	0.2397616	6.0405200	359.1578500	123.9108000	95.4102479	Nobuyuki
12488	56800	2.8602918	0.1001232	15.8776600	65.7658100	74.3457000	221.5187784	2000 VS33
12489	56800	2.8611750	0.0743645	3.4481200	274.7852800	102.4496600	58.2853592	1998 QZ43
12490	56800	2.8615589	0.2042225	3.1627400	283.6123100	130.8265100	36.5814940	1998 QE43
12491	56800	2.8618780	0.1857237	12.9165100	337.8437600	312.8834400	317.8390941	2000 NX10
12492	56800	2.8627948	0.0612404	2.2307300	180.5594600	196.7169200	52.5782325	1998 QX32
12493	56800	2.8647116	0.1934150	12.3072900	258.2843200	150.4434800	248.3247287	2000 QM47
12494	56800	2.8651629	0.0523486	2.8283200	255.6460300	59.0618200	103.8637881	Notskas
12495	56800	2.8669031	0.1125001	13.6614800	255.4679600	115.5125600	157.5441460	1998 XZ96
12496	56800	2.8670244	0.0390903	1.7129000	269.5603200	183.3780300	79.1600410	2000 GX65
12497	56800	2.8674968	0.0225385	4.7535100	196.6571000	351.4761100	34.9010836	1997 XV
12498	56800	2.8698342	0.0845952	16.2738100	20.5875800	302.8071800	105.2979725	1998 QS74
12499	56800	2.8708872	0.1924928	4.6553300	124.9428900	355.0151700	146.3433216	Shorland
12500	56800	2.8709388	0.0089893	0.9702600	253.4579200	299.5414600	164.4728221	Bleuler
12501	56800	2.8714597	0.1139814	2.1184500	74.2390500	203.7552800	192.1730219	Bejnood
12502	56800	2.8716371	0.2366061	4.0847200	115.7269900	323.8643200	169.9464824	Okitsumisaki
12503	56800	2.8726362	0.2196012	13.7919300	207.5723800	204.8545100	132.2804513	2000 HW70
12504	56800	2.8727038	0.0704965	3.0146500	269.7060100	66.8524500	137.8925360	1998 XE13
12505	56800	2.8736389	0.0824961	13.0794500	262.3413900	21.2291300	263.0543877	2000 JY59
12506	56800	2.8754304	0.0611714	3.7633700	300.0204100	76.9334700	58.4628508	1998 SJ24
12507	56800	2.8758832	0.0618680	2.1510000	38.0396100	26.4947000	335.7837246	Guerrieri
12508	56800	2.8775033	0.3080955	5.0788200	78.2662800	298.4698600	40.7993549	Benner
12509	56800	2.8788636	0.2179341	14.7645600	354.2985600	352.6205100	297.1471770	1990 OA2
12510	56800	2.8793755	0.0171943	2.7897500	81.0506800	141.6956000	192.1536693	1999 WA7
12511	56800	2.8794989	0.0867493	12.9257500	176.0855500	200.8371600	295.3140445	1993 FJ23
12512	56800	2.8816895	0.0886908	2.1692400	337.4250700	20.3321600	312.1488415	Matsumura
12513	56800	2.8830654	0.0071634	1.6084400	226.3752200	357.9222400	332.8641548	1997 WU35
12514	56800	2.8841467	0.0680645	1.7044900	41.8345700	6.1436300	349.0031586	1999 VW49
12515	56800	2.8841560	0.1433150	19.2410800	121.1625000	345.3111100	82.9891014	1999 FB39
12516	56800	2.8848721	0.0680544	3.1640400	349.9936700	29.6640100	95.2368773	3178 T-2
12517	56800	2.8852288	0.3238525	33.2215900	297.8040500	28.8905400	217.1682242	2000 FQ40
12518	56800	2.8859360	0.0619482	1.1003200	141.2334400	183.5957100	19.7569381	Herbig
12519	56800	2.8864183	0.1818593	11.1254500	110.6754100	211.5688700	165.2752086	2001 HS7
12520	56800	2.8864188	0.0848739	2.1993100	348.3017700	26.9744100	297.1047579	1995 WT15
12521	56800	2.8880583	0.0824127	3.3304500	282.8169800	95.4001600	39.2162200	Immanuelfuchs
12522	56800	2.8892099	0.2472230	12.6057600	47.7713300	253.3624300	196.7083638	2000 EJ20
12523	56800	2.8901818	0.0997010	1.7609200	27.5989300	213.8674400	344.2264877	Alexblank
12524	56800	2.8911222	0.2512776	14.7391900	44.3192800	301.8830100	181.8798092	2004 CQ91
12525	56800	2.8926577	0.1751061	11.6663700	192.7836900	235.3980900	3.7382197	1981 DU1
12526	56800	2.8928373	0.0711471	3.1684200	298.4774200	89.8558800	67.3416368	1998 TN33
12527	56800	2.8938331	0.0780535	1.1351900	46.8901700	330.6770400	215.6266544	Al-Khwarismi
12528	56800	2.8947739	0.0265682	2.6906700	43.9827300	52.3489200	241.5522754	1994 PH26
12529	56800	2.8949284	0.0721851	1.5566900	261.3004800	346.8026400	90.4968635	Aarongolden
12530	56800	2.8951522	0.0815319	2.7581900	239.1818600	146.4618300	12.3234713	1994 UO
12531	56800	2.8960277	0.1606983	0.8328500	134.8582500	309.8829100	296.9036441	1989 SL12
12532	56800	2.8966003	0.1052266	2.6487300	208.1802300	149.0985700	265.0994586	1999 JB114
12533	56800	2.8968215	0.0384930	13.3167700	347.3844100	92.0539900	50.5448170	2000 FN33
12534	56800	2.8970592	0.2545566	4.7975500	93.3645800	25.0474200	80.6092087	1999 FV12
12535	56800	2.8970641	0.0761957	1.9586400	171.9531500	177.8493600	359.6592118	Hvar
12536	56800	2.8976334	0.0484074	3.1392000	189.3391900	126.3971600	91.8262028	1998 QL44
12537	56800	2.8981318	0.1321832	15.3259900	62.2336600	25.1179600	335.3450547	2001 FB48
12538	56800	2.8984946	0.0842374	2.7997000	341.1755300	57.3736400	179.9964457	2001 SO
12539	56800	2.8988903	0.0676332	3.5220200	277.1919500	68.5905500	180.9650241	1999 AQ3
12540	56800	2.9014854	0.3527907	11.7661400	256.6468500	137.0562500	192.2300174	2001 QV174
12541	56800	2.9026978	0.0570453	10.0163900	240.0841300	324.5723500	297.6550615	2000 EJ95
12542	56800	2.9039949	0.0751942	2.1292800	15.4946700	20.5122100	238.1942841	2000 QT28
12543	56800	2.9059508	0.0893060	2.1846500	187.0122900	165.4863100	239.7784720	Mikeread
12544	56800	2.9081760	0.2980526	19.5795700	185.6993300	153.0074600	241.5794200	2001 YV114
12545	56800	2.9084792	0.0300272	3.0099700	78.7382900	50.2564900	158.9364754	Pitman
12546	56800	2.9086352	0.0530454	1.7878900	33.8009600	347.0018500	111.3144368	2000 GC6
12547	56800	2.9087775	0.0654873	11.6005800	197.9547300	210.1168700	111.7921712	1999 CN63
12548	56800	2.9103932	0.0341345	3.2307600	189.1069200	99.5342100	179.9848129	Anmaschlegel
12549	56800	2.9104926	0.0854166	13.2185800	292.8006700	77.4536500	285.7664450	2000 SW220
12550	56800	2.9110270	0.0653495	16.7680500	72.3266500	26.7784900	254.1214768	1999 TS90
12551	56800	2.9114017	0.0176737	13.7776800	155.0312300	146.4813200	91.7488255	Riehl
12552	56800	2.9117930	0.2137917	9.7610000	50.3662400	37.2355800	96.1927220	Changguang
12553	56800	2.9122821	0.2046651	15.6558600	284.6157900	55.2862400	11.1899821	1999 SW10
12554	56800	2.9134074	0.0736321	7.5359200	137.0099300	279.0104600	248.4917218	3518 P-L
12555	56800	2.9135051	0.0901681	12.3968300	68.9115900	84.6442500	188.7243684	2000 YQ74
12556	56800	2.9147760	0.0398885	3.4992100	165.0651600	110.3740400	338.4269426	2000 PH24
12557	56800	2.9156044	0.0865107	1.0563700	88.6996100	333.3165300	270.6983773	1979 QR2
12558	56800	2.9165294	0.0989764	3.2009800	267.0087200	92.0135000	1.1606567	1999 TH17
12559	56800	2.9170303	0.1575456	11.6590800	330.6735100	50.0120500	242.7627384	2001 TK43
12560	56800	2.9184556	0.0627755	1.8561000	158.8371300	221.7453400	345.8647870	1998 MR32
12561	56800	2.9189650	0.1033213	7.0342100	269.7227100	78.0186000	277.2060757	2000 QF101
12562	56800	2.9192177	0.0614469	6.2855300	305.5267700	164.1115900	219.8328313	1994 PV15
12563	56800	2.9201932	0.0563450	1.4639000	206.2569400	341.4581600	135.1046438	1992 ED8
12564	56800	2.9203539	0.0952420	11.2564300	47.5516300	277.6689500	201.0921973	2000 JF47
12565	56800	2.9215079	0.0648063	1.4753100	95.0904200	189.0554900	281.9557369	Kurtbachmann
12566	56800	2.9219652	0.2009679	12.8276400	90.3475800	216.9771500	9.2114636	1999 RX196
12567	56800	2.9223351	0.0762830	1.8842800	130.0973300	166.5118300	28.4018438	1992 EQ27
12568	56800	2.9237825	0.1339792	2.9085100	1.0347500	58.9593500	170.4159027	1999 JG112
12569	56800	2.9242877	0.0704338	2.7839400	139.1478200	140.4809200	334.3460546	6528 P-L
12570	56800	2.9248571	0.0795927	2.6829100	210.5392400	148.7015900	176.8988362	2000 KA6
12571	56800	2.9259201	0.2085449	12.3890800	79.8973900	120.2102900	142.2022366	2001 BD6
12572	56800	2.9262318	0.0413650	3.0092000	249.9057500	89.4519500	130.7835868	1995 DW
12573	56800	2.9271797	0.0726681	2.7732200	303.8461300	143.0772200	46.5252333	2000 GG56
12574	56800	2.9295738	0.1407875	16.1460400	163.7375600	336.1016000	224.9825422	1999 TC186
12575	56800	2.9303407	0.0827539	3.2367100	217.8215400	79.5340800	2.3993395	Teresajentz
12576	56800	2.9312919	0.0656573	1.3035900	136.5019500	334.0637300	87.4237215	1999 FU
12577	56800	2.9315389	0.0778500	3.0433900	209.4913000	130.6468400	59.4770457	2153 T-1
12578	56800	2.9316827	0.1065097	8.3839600	252.8380600	260.9542200	338.2317442	Cathywong
12579	56800	2.9322871	0.0115704	10.8661100	157.5183400	275.0671000	218.8647520	2000 SS292
12580	56800	2.9328138	0.1063345	12.7301600	65.5316100	340.9531900	93.3391562	2002 RT119
12581	56800	2.9336587	0.2294001	15.2435200	169.6728400	228.5047100	239.3623815	Cagnoli
12582	56800	2.9338052	0.1115589	11.7943200	150.1261700	236.4020100	171.6748241	Bianciardi
12583	56800	2.9368200	0.1633384	11.6249800	324.3529000	94.2138500	31.3474723	1998 YA7
12584	56800	2.9370401	0.0571767	11.5226500	337.5571900	317.9400300	105.9210174	1981 DF1
12585	56800	2.9373870	0.2028697	8.4124400	38.3065100	155.4213000	76.5748055	1998 HO23
12586	56800	2.9375017	0.0738232	3.0877800	203.7043500	77.7190700	309.4628670	1999 JA47
12587	56800	2.9394722	0.1721606	9.5837100	217.6000600	337.8741500	268.8386428	Nishiyamahiro
12588	56800	2.9400513	0.1586708	10.9649300	133.0805000	134.9998900	217.5950398	2000 CV88
12589	56800	2.9413800	0.0429927	3.4182200	265.2215900	91.1246100	121.9539011	2000 FV33
12590	56800	2.9420875	0.0257818	2.9922300	354.7246900	61.7007300	303.3386514	Noto
12591	56800	2.9422461	0.1036597	2.3614200	228.4115500	160.5535000	277.9921129	Markhavel
12592	56800	2.9447525	0.0313407	1.3920600	93.2525500	198.9436400	288.9431396	Spiegel
12593	56800	2.9458944	0.1533916	6.3174600	83.7532000	155.3034800	299.1211583	2001 SQ46
12594	56800	2.9468652	0.1739449	13.6877100	326.8343700	84.1682600	204.4875101	1998 HP146
12595	56800	2.9469964	0.1705857	9.8310500	110.4116000	333.9037200	285.2051741	1999 VY9
12596	56800	2.9478828	0.1099204	3.5790900	65.0739500	154.1466200	328.3913817	2000 NO3
12597	56800	2.9479770	0.1592313	9.0655400	304.4412700	195.9776100	70.3602860	1999 JE57
12598	56800	2.9487073	0.1819889	14.3733700	263.2904200	107.0436600	345.5676218	1999 XJ127
12599	56800	2.9493111	0.1188456	9.8418500	325.2611200	65.5626800	160.3553169	1981 UX22
12600	56800	2.9493846	0.0666173	2.9772900	106.3091000	72.4437600	278.4270337	2000 EK84
12601	56800	2.9505306	0.0979291	3.4005200	292.7737200	99.9002100	260.5238152	1992 DY5
12602	56800	2.9507637	0.1065620	0.9295400	357.3427000	326.1164100	101.3480132	1998 WB7
12603	56800	2.9510256	0.0416411	0.7613400	224.1615800	270.7802300	268.9069178	1998 RA73
12604	56800	2.9522719	0.0404959	3.1929000	54.8989600	108.6935000	348.4506916	Pettirossi
12605	56800	2.9563406	0.0935391	2.1657600	222.0769700	190.0045900	134.8963557	2001 RZ79
12606	56800	2.9599825	0.0967459	9.5300800	123.9866500	198.6061400	224.0956647	4043 P-L
12607	56800	2.9610610	0.1158381	8.8751800	130.0910300	254.4275600	143.3676715	2000 KP30
12608	56800	2.9610737	0.1121228	10.8307800	298.1135300	91.9254900	129.6965564	2001 OS107
12609	56800	2.9616765	0.0511964	11.0856800	166.7943500	34.1012100	43.2648187	2000 QK101
12610	56800	2.9620035	0.0301963	11.1713200	115.7269800	103.0100300	349.9155120	1998 BT
12611	56800	2.9627501	0.0344344	9.0303700	68.9007800	211.4899000	160.1927004	2311 T-3
12612	56800	2.9633262	0.0339578	10.4975000	179.8915300	106.3764100	69.8496000	2000 AD102
12613	56800	2.9635101	0.0996083	10.3514300	12.6805100	27.2407200	103.8292409	2000 JZ31
12614	56800	2.9636192	0.0547212	2.9271000	136.2648800	149.4877000	5.9063116	Wingip
12615	56800	2.9636825	0.1144185	10.3760500	159.3792500	187.5515500	226.3309190	1975 ST1
12616	56800	2.9638421	0.1272208	9.3611000	65.9807300	287.3358300	278.3282068	2000 TH29
12617	56800	2.9640912	0.0255542	2.7699400	245.8412000	82.7017400	88.9913470	2000 AZ59
12618	56800	2.9641368	0.0698053	9.3365600	325.8939300	284.0492100	128.6651327	1998 UL
12619	56800	2.9658092	0.0749978	10.4671300	122.4687500	161.1983600	46.7272728	1999 TB253
12620	56800	2.9662927	0.0659513	8.1983800	296.8978800	330.3620500	38.7675362	1999 TU109
12621	56800	2.9665247	0.0725026	9.0111800	149.1109300	291.6742100	332.2938988	2000 AT126
12622	56800	2.9666376	0.0921613	9.3303800	146.6831200	169.0369400	131.4177407	2000 DN46
12623	56800	2.9668627	0.0860540	12.1792000	256.7339500	70.7695200	45.2868678	2000 AW19
12624	56800	2.9670952	0.0614588	9.5471100	267.4017800	345.5466800	137.2232052	1998 SH100
12625	56800	2.9672626	0.1060694	10.2496300	13.5750100	359.5098100	316.2497046	1999 TS103
12626	56800	2.9672761	0.0944181	9.4144000	133.9029700	209.2313600	207.7951634	1999 HU8
12627	56800	2.9674216	0.0384361	8.8629400	304.2479000	278.7440800	261.4108434	2000 JL59
12628	56800	2.9676543	0.0754641	11.3766400	335.4411700	98.2843900	209.4794445	2000 TX55
12629	56800	2.9684002	0.1050527	10.6970100	221.0435100	183.5063400	6.3109918	1980 FQ1
12630	56800	2.9689213	0.0606733	10.2352200	314.9129000	64.9913000	317.3777405	1999 SG11
12631	56800	2.9689579	0.0788327	9.4054700	97.0280400	199.7977000	318.6523314	1998 FV62
12632	56800	2.9689810	0.0548180	11.5158500	9.3478700	120.9812800	13.1376654	1999 CB45
12633	56800	2.9691707	0.0879743	9.6202200	258.8803300	46.3383200	148.1840659	2000 DZ2
12634	56800	2.9696617	0.0986879	9.0326900	33.4018800	334.2248300	154.1754894	1996 UJ2
12635	56800	2.9699189	0.0860462	10.6286100	222.2138400	192.4820300	37.0873588	2000 EB93
12636	56800	2.9706525	0.0559730	11.6435800	45.1256000	73.8128000	284.3194355	1999 XC175
12637	56800	2.9706643	0.0570455	9.9756800	166.4015900	323.3629600	355.3553390	1999 CF19
12638	56800	2.9708886	0.2528927	23.0330700	128.0409000	121.4093200	10.8191504	2003 AD67
12639	56800	2.9709748	0.0906341	9.4694100	35.1970400	279.1251200	343.4898475	1999 RU222
12640	56800	2.9713360	0.1084181	9.4960800	142.0062900	229.2841100	242.5432962	2000 RV42
12641	56800	2.9718399	0.0742372	9.4185500	45.7790900	357.9486200	117.8719572	2001 PF58
12642	56800	2.9718732	0.0254750	10.4400600	174.3361300	95.6113600	67.8826210	1999 TH39
12643	56800	2.9720839	0.0868457	8.6504400	119.2331500	217.9239300	176.5110342	1996 TX16
12644	56800	2.9722143	0.0537539	8.4921500	8.0851100	276.3825400	354.8616896	2000 UA99
12645	56800	2.9724347	0.0632107	10.6662100	237.1295500	90.2113400	310.2220849	1998 HS147
12646	56800	2.9724648	0.1157493	11.2867200	285.7032100	48.2572300	292.0526843	1998 HY10
12647	56800	2.9729231	0.0729365	9.5773600	181.6894900	192.3753600	61.9139060	2001 KR37
12648	56800	2.9729445	0.0760873	15.2244600	75.1141900	7.8502500	22.7110342	2000 GM114
12649	56800	2.9730814	0.1555755	7.2323300	184.4420500	238.7865700	113.3840410	Permeke
12650	56800	2.9738397	0.1102505	10.0772900	5.4602800	330.8041500	199.7839966	2001 QU81
12651	56800	2.9739219	0.0984488	9.3551900	23.2068300	323.2788000	91.8011526	2000 CR52
12652	56800	2.9741801	0.0361077	9.3538300	151.3643700	330.3616700	39.8916901	2001 SV123
12653	56800	2.9741977	0.1202264	10.9577400	325.6068800	26.4943600	321.5002027	1999 XB18
12654	56800	2.9742418	0.0936854	9.6160800	152.2997600	195.5760800	223.1475080	2000 OH37
12655	56800	2.9743564	0.0592273	9.9381900	33.3639400	31.5006400	223.6296207	2000 UQ100
12656	56800	2.9743642	0.2456122	9.0318500	218.8082700	121.2770800	282.3320196	2000 US109
12657	56800	2.9748661	0.1227896	9.1060000	97.0290500	251.0856400	258.3311762	2000 RP42
12658	56800	2.9750948	0.0742497	8.7901900	67.0545900	262.8267200	271.5563858	2000 RX40
12659	56800	2.9752542	0.0549771	8.9783600	258.2229900	314.2365600	161.7762892	2001 AR17
12660	56800	2.9755074	0.0404276	10.2690700	18.0570200	191.7882800	350.2672472	1999 JK73
12661	56800	2.9755965	0.0623395	10.4099900	298.6661600	355.0229100	270.3723108	2000 QE184
12662	56800	2.9756034	0.1040239	10.9625100	346.1410900	17.5980800	214.5727980	2001 TM37
12663	56800	2.9756917	0.0209316	8.3758700	235.1845900	275.6276300	174.1848394	1999 RS221
12664	56800	2.9757576	0.0812619	9.0015900	172.6402400	221.8982500	264.8811536	1999 RM133
12665	56800	2.9757766	0.0543783	11.0862200	45.1585900	165.1689900	177.5474934	2001 BX77
12666	56800	2.9761209	0.0727162	11.2790600	341.8383000	216.8428500	103.9799812	2000 WJ33
12667	56800	2.9762681	0.0842023	9.6588000	287.5726400	0.3463800	173.0219517	Prieurblanc
